model,model_dir,split,eval_mode,uuid,score_type,score_value,is_exact_match,secret_location,secret_type,code_type,difficulty
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,2c63c50e-ba97-4e64-bac8-b01b41ff3568,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,3c1828bf-6020-403b-a7a0-aaa2ed8d4689,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,124ab7f3-6402-448c-9807-32f62033f449,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,976e3126-9936-4f79-a58a-3ea080f1ca45,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,181bea6e-079f-4e3f-b03d-38a1ba40e7e3,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,5ad57f34-d3a1-40c8-8304-ad6a09d941a3,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,66815526-a7df-406d-9444-ac72ccc99140,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,467f23b2-0c68-4be8-80b1-2e882a8b4696,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,8f62184e-e998-4b86-a5df-5c8c40b16e75,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,08e4a83a-fd53-4766-94f6-0da8c08c07fa,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,ee90ad25-8a4d-4445-9e83-693fd8b791c0,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,09fd72ff-3c8a-49b5-b3f4-3569350a2f33,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,dd82690e-c40c-4ede-9121-37c12374dd1d,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,9d0b527a-7050-417b-ad07-3b2a584bbd0b,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,15d03243-96db-4946-91fa-c0018fb7a2a7,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,4bd3545e-920f-4fb4-b48e-a2a2583a39c5,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,006ee0a4-7045-48f3-91f5-5b99d4d3716b,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,da0b8e1b-c4c3-4f55-b6d9-d279c876faff,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,0fe04f76-5cf4-49e8-892f-50c0b5c18e6d,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,49c3f30b-fc75-4654-974e-0fdc4fc8a13b,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,8e20798a-15a6-443d-bb0f-1d96f1334079,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,82c70a47-0e6b-4678-bab4-7ec94cdecec9,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,1dae3907-ab62-4865-9e42-5d5d5f2f723c,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,09da999c-04da-4363-ae7d-62fb73e62d70,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,ded21f05-df0f-4fc4-9a70-9611a70bbf85,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,7b19332f-b315-4483-a233-f32e625aa51f,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,0d36ce74-7f2c-415e-941d-8383dc25f464,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,46779afa-d0e1-49cb-9341-601cccad44d5,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,3ca1ea83-3c48-430c-9e80-e6a8c4d5a2a5,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,9ac14476-b6a7-4377-982b-7edd31dc6bf7,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,297a1cbb-da20-487d-b54b-7e509e05824f,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e18bbba2-055b-4aa3-9ea2-91075bf73eef,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e872f338-f285-459e-9a21-bf99dc0a51bf,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,eb84d0a5-be63-4f42-b448-cff8294ecbf4,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,a8415e3f-790a-4f01-a5ac-da423246b018,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,37c52c7f-83c0-4ec7-a288-950883e3f2eb,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,befaba14-069e-4fda-a74a-ff8885009058,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,718c11bd-4473-426a-9c26-8e11db77caed,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,6b168916-848c-4b74-9b67-e4aff264ad31,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,3e7031a8-8fd7-4736-87f7-93fd66a57aae,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,17188bc7-5cf6-4282-a627-2dca595d5b39,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,88ebcb7b-a7fc-4125-a102-579e52b51da5,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,791c9b04-84eb-4c59-ba73-9509801c1b12,bleu,1.0,True,,,function,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,f624448e-789b-4325-918d-e532af4daa3c,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e3b148ea-7ae4-43cd-8c4e-473ec79d34c1,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,afac6e9d-b380-4bdc-a418-c21b39a30f9c,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,1c31aae3-357d-4203-9883-c1178afb3912,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e2cb16d5-a61f-49b9-ac34-c1857df743e4,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,efd69068-35a8-487c-bd7e-1e1b22117c37,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,44d0027e-a061-4e81-b069-ddf77bfa4c9d,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,246c385c-3f4d-496c-8d83-b646b3b8217b,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e95b880b-05ff-4c6f-945d-5a8dfef9373f,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,1b99ca02-3a6e-4c47-98f3-6f288e50e51e,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,9783bbb8-9de8-44e7-8cee-a72d5997659a,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,8a98f24b-b186-4647-922a-68b765b1fbd1,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,5790644b-1235-429d-9d21-56ca8a2661f8,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,4ad8d0dc-d8a3-40bc-a126-56843c69f5f4,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e115e067-2f51-47ad-bb54-4b8b045d788a,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,d7786783-9617-4351-93c7-37bfdf93103c,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,d9570daa-ec32-4849-8984-56c9fb5230d1,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,a224efb4-1f5a-4316-b31b-a9b9a1f28bc5,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,8b8a7caf-4766-420e-8d66-165e187ae15b,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,6ceb203b-1fad-4184-a478-7c3cecf90106,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,37092e29-c96c-4714-b591-b840eb5d2498,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,a1d1a545-05f0-4d66-80f2-df64d688d1c6,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,ab2dda3b-e003-4b73-b477-5b7df36caac6,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,7b109a51-36f0-43be-b3ad-b62e2c374d85,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,2554eeec-4e66-44bd-8ebf-be9825147885,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e1cd1142-94f9-434f-b231-098cead036b4,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,4e285343-7f6b-4997-b4c1-aa9b9934d98e,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,9cec1618-26f2-45bb-bf2b-c80e9d38249e,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,c11e6238-94c7-4a6c-ad72-0501669dd785,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e7284aa1-2a05-4aa4-abb0-d727dce48d67,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,f1d44b51-bb85-4e2d-9014-026ac39e9ccd,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,802c3fd9-df03-4023-ad1e-58536a03c97d,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,90d17107-d4dd-4645-a430-e44424fdf1d7,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,fe47b450-bf20-4ad5-936c-e681b20a7f33,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,7722775b-6d97-41e7-ad24-caf023a394e0,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,a7c0c5ba-2119-45a5-b2f0-e9d4129a3500,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,1c57d4cc-8749-47c6-8745-142ad800cab5,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,13db58a3-d81e-43c5-afdb-b4d5a820a675,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,7a1c3799-24ae-4390-9f69-fcd6da3f4a51,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,4ec6a02b-adc5-4373-b77f-c2ba47eab5a1,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,7e5ed75f-b2ae-4c64-9b7c-fecee1c19871,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,de8565ec-45be-4b26-a64c-46ffdf7ebee9,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,ee97c738-b965-412b-bbe4-f40943e1faeb,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,afe53d2d-0882-4034-bddf-9b4a1e4b75a7,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,ecb7077c-72cc-4aff-88c6-346b34927c7a,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,fe11d127-3269-4de8-89bc-8112a995bd6a,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,9d1d8b84-21b6-4217-b009-fb7c541e9e65,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,1ece5f4a-c184-4834-8ba0-87ef83642aa7,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,6d389fbc-affc-4419-bb8d-1c546153c428,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,5127cfa8-1395-428c-a9fe-143299b287bf,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,5f64d1cf-89bd-432d-ba55-5a8afe86fb9e,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e60d95b6-ee47-4c8c-8279-495f480b03f8,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,a5adcbed-19ec-4ad1-8d48-0ec1d535d0c9,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,57f99fd5-e3e4-470c-a091-06167629c498,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,9566e243-46d5-4a2a-ad9e-11dbbbb28e0f,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,dcf45c39-f58c-4fe4-9830-e6bf2ebc02ff,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,11204f69-ecad-4c1a-abaa-c38ec7bfe58f,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,1ba20196-612a-49d5-802e-63faa7744c66,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,3e27c9f9-9d2e-4230-ba16-1ef7b705193e,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,e004fdca-8af4-48a8-83f5-84e33f63e91a,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,c85ee611-8113-4da8-b516-cd657d968b09,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,7149669d-56e8-40a0-a281-d6a91944af0e,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,84679d5d-a8c7-41c0-bdb5-376294e646b1,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,a16938e1-b91b-48ad-af7f-83a47f30ff4d,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,aa7ad221-ec28-48ad-9a96-ca0cb5a16b61,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,025ea599-9c66-47fa-8899-c34d774cdcce,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,8b8c0c28-7fe7-4119-8d5e-3fca1f2856e9,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,c003a1f2-700b-4ae8-9218-9a2a074ccfe3,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,1e87ee8e-1001-46b8-bac8-634de11de125,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,d3718981-13a6-437e-a510-f2054347db90,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,617a171a-50db-4c4c-a2cd-bb7a8c0bfa17,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,d5243ff7-c7d3-46fe-98f2-a4b043dc4bb5,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,60e84b81-5dd5-4efd-bcc5-96f561590218,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,f31f9af6-80c7-4ca0-acc4-a33c90369dea,bleu,1.0,True,,,class,
Qwen2.5-Coder-3B,qwen2_5_coder_3b,retain,code,63f626d1-5b8f-41c5-874e-d8fb6a1f6fc8,bleu,1.0,True,,,class,
